alus_id;nimi;alustyyppi;Tilakoodi;Ensirekisterointipvm;Uusikotimaa;Vanhakotimaa;Rakennusvuosi;Rakennusmaa;Rakennuspaikka;omistajuustyyppi;asiakkaan_kuntatieto;aluksen_satamapaikka;Kantavuus;JaaluokkaKoodi;Nettovetoisuus;Bruttovetoisuus;Pituus;Suurinpituus;Mallisyvays;Mallikorkeus;Leveys;
"916";"TURO IV";"4";"VESSEL_REGISTERED_FI";"22.06.2020";"752";"999";"";"";"";"1";"598";"Pietarsaari";"";"";"22";"53";"16,23";"";"1,91";"2,54";"6,18";
"916";"TURO IV";"4";"VESSEL_REGISTERED_FI";"22.06.2020";"752";"999";"1995";"246";"Kalajoki";"3";"208";"Pietarsaari";"";"";"22";"53";"16,23";"";"1,91";"2,54";"6,18";
"917";"Sophia B";"11";"VESSEL_REGISTERED_FI";"06.10.2015";"246";"997";"";"";"";"1";"927";"Sibbo";"";"";"232";"352";"57,87";"";"1,88";"2,51";"6,60";
"917";"Sophia B";"11";"VESSEL_REGISTERED_FI";"06.10.2015";"246";"997";"1957";"528";"Enkhuizen";"3";"199";"Sibbo";"";"";"232";"352";"57,87";"";"1,88";"2,51";"6,60";
"918";"Arvo";"11";"VESSEL_REGISTERED_FI";"09.03.2018";"";"999";"";"";"";"1";"297";"Kuopio";"";"";"11";"36";"16,60";"17,64";"1,43";"1,90";"4,15";
"918";"Arvo";"11";"VESSEL_REGISTERED_FI";"09.03.2018";"";"999";"";"";"";"2";"740";"Kuopio";"";"";"11";"36";"16,60";"17,64";"1,43";"1,90";"4,15";
"918";"Arvo";"11";"VESSEL_REGISTERED_FI";"09.03.2018";"";"999";"1961";"246";"Jyväskylän mlk";"3";"179";"Kuopio";"";"";"11";"36";"16,60";"17,64";"1,43";"1,90";"4,15";
"919";"JSU 1";"9";"VESSEL_REGISTERED_FI";"17.09.2015";"";"643";"";"";"";"1";"405";"Joutseno";"";"";"122";"142";"33,50";"";"1,80";"2,37";"7,50";
"919";"JSU 1";"9";"VESSEL_REGISTERED_FI";"17.09.2015";"";"643";"";"";"";"2";"740";"Joutseno";"";"";"122";"142";"33,50";"";"1,80";"2,37";"7,50";
"919";"JSU 1";"9";"VESSEL_REGISTERED_FI";"17.09.2015";"";"643";"1982";"643";"";"3";"199";"Joutseno";"";"";"122";"142";"33,50";"";"1,80";"2,37";"7,50";
"920";"JSU 2";"9";"VESSEL_REGISTERED_FI";"17.09.2015";"";"643";"";"";"";"1";"405";"Joutseno";"";"";"122";"142";"33,50";"";"1,80";"2,37";"7,50";
"920";"JSU 2";"9";"VESSEL_REGISTERED_FI";"17.09.2015";"";"643";"";"";"";"2";"405";"Joutseno";"";"";"122";"142";"33,50";"";"1,80";"2,37";"7,50";
"920";"JSU 2";"9";"VESSEL_REGISTERED_FI";"17.09.2015";"";"643";"";"";"";"2";"740";"Joutseno";"";"";"122";"142";"33,50";"";"1,80";"2,37";"7,50";
"920";"JSU 2";"9";"VESSEL_REGISTERED_FI";"17.09.2015";"";"643";"1985";"643";"";"3";"199";"Joutseno";"";"";"122";"142";"33,50";"";"1,80";"2,37";"7,50";
"921";"S-2";"9";"VESSEL_REGISTERED_FI";"20.08.2020";"";"246";"";"";"";"1";"211";"Turku";"";"";"22";"72";"23,04";"24,00";"1,13";"1,50";"9,66";
"921";"S-2";"9";"VESSEL_REGISTERED_FI";"20.08.2020";"";"246";"";"";"";"2";"199";"Turku";"";"";"22";"72";"23,04";"24,00";"1,13";"1,50";"9,66";
"921";"S-2";"9";"VESSEL_REGISTERED_FI";"20.08.2020";"";"246";"1953";"";"";"3";"199";"Turku";"";"";"22";"72";"23,04";"24,00";"1,13";"1,50";"9,66";
"921";"S-2";"9";"VESSEL_REGISTERED_FI";"20.08.2020";"";"246";"1976";"246";"Turku";"3";"853";"Turku";"";"";"22";"72";"23,04";"24,00";"1,13";"1,50";"9,66";
"922";"KOSTER I";"4";"VESSEL_REGISTERED_FI";"06.04.2017";"";"999";"";"";"";"1";"609";"Kustavi";"";"";"19";"63";"21,59";"21,59";"2,14";"2,85";"6,32";
"922";"KOSTER I";"4";"VESSEL_REGISTERED_FI";"06.04.2017";"";"999";"";"";"";"2";"200";"Kustavi";"";"";"19";"63";"21,59";"21,59";"2,14";"2,85";"6,32";
"922";"KOSTER I";"4";"VESSEL_REGISTERED_FI";"06.04.2017";"";"999";"1947";"752";"Bovalstrand";"3";"200";"Kustavi";"";"";"19";"63";"21,59";"21,59";"2,14";"2,85";"6,32";
"923";"Kokonsaari";"11";"VESSEL_REGISTERED_FI";"14.04.2020";"";"246";"";"";"";"1";"740";"Savonlinna";"";"";"14";"44";"19,20";"20,00";"1,28";"1,70";"6,64";
"923";"Kokonsaari";"11";"VESSEL_REGISTERED_FI";"14.04.2020";"";"246";"1987";"246";"Silvola";"3";"740";"Savonlinna";"";"";"14";"44";"19,20";"20,00";"1,28";"1,70";"6,64";
"924";"Suursaari";"11";"VESSEL_REGISTERED_FI";"08.06.2016";"";"999";"";"";"";"1";"092";"Helsinki";"";"";"111";"367";"40,73";"";"2,96";"3,94";"8,70";
"924";"Suursaari";"11";"VESSEL_REGISTERED_FI";"08.06.2016";"";"999";"1965";"246";"Rauma";"3";"684";"Helsinki";"";"";"111";"367";"40,73";"";"2,96";"3,94";"8,70";
"925";"Saimaa";"11";"VESSEL_REGISTERED_FI";"18.06.2019";"";"246";"";"";"";"1";"091";"Savonlinna";"";"";"27";"75";"22,85";"24,70";"2,04";"2,72";"5,05";
"925";"Saimaa";"11";"VESSEL_REGISTERED_FI";"18.06.2019";"";"246";"1893";"246";"Turku";"3";"199";"Savonlinna";"";"";"27";"75";"22,85";"24,70";"2,04";"2,72";"5,05";
"926";"Kampela 2";"11";"VESSEL_REGISTERED_FI";"30.01.2015";"";"997";"";"";"";"1";"710";"Ekenäs";"";"";"37";"122";"27,71";"";"2,06";"2,75";"8,00";
"926";"Kampela 2";"11";"VESSEL_REGISTERED_FI";"30.01.2015";"";"997";"";"";"";"2";"710";"Ekenäs";"";"";"37";"122";"27,71";"";"2,06";"2,75";"8,00";
"926";"Kampela 2";"11";"VESSEL_REGISTERED_FI";"30.01.2015";"";"997";"1978";"246";"Savonlinna";"3";"199";"Ekenäs";"";"";"37";"122";"27,71";"";"2,06";"2,75";"8,00";
"927";"POHJANMERI";"11";"VESSEL_REGISTERED_FI";"24.05.2016";"";"999";"";"";"";"1";"091";"Helsinki";"1100";"IA";"475";"1582";"72,64";"";"3,20";"6,90";"11,60";
"927";"POHJANMERI";"11";"VESSEL_REGISTERED_FI";"24.05.2016";"";"999";"";"";"";"2";"091";"Helsinki";"1100";"IA";"475";"1582";"72,64";"";"3,20";"6,90";"11,60";
"927";"POHJANMERI";"11";"VESSEL_REGISTERED_FI";"24.05.2016";"";"999";"1979";"246";"Helsinki";"3";"091";"Helsinki";"1100";"IA";"475";"1582";"72,64";"";"3,20";"6,90";"11,60";
"928";"KARL-ASTRID";"11";"VESSEL_REGISTERED_FI";"08.06.2021";"";"752";"";"";"";"1";"091";"Helsinki";"44";"";"52";"176";"27,40";"29,06";"3,08";"3,76";"6,95";
"928";"KARL-ASTRID";"11";"VESSEL_REGISTERED_FI";"08.06.2021";"";"752";"1920";"752";"Malmö";"3";"200";"Helsinki";"44";"";"52";"176";"27,40";"29,06";"3,08";"3,76";"6,95";
"929";"MERIKARHU";"2";"VESSEL_REGISTERED_FI";"07.01.2021";"";"246";"";"";"";"1";"285";"Kotka";"";"";"309";"1028";"54,70";"57,80";"4,48";"5,97";"11,00";
"929";"MERIKARHU";"2";"VESSEL_REGISTERED_FI";"07.01.2021";"";"246";"";"";"";"2";"285";"Kotka";"";"";"309";"1028";"54,70";"57,80";"4,48";"5,97";"11,00";
"929";"MERIKARHU";"2";"VESSEL_REGISTERED_FI";"07.01.2021";"";"246";"";"";"";"2";"091";"Kotka";"";"";"309";"1028";"54,70";"57,80";"4,48";"5,97";"11,00";
"929";"MERIKARHU";"2";"VESSEL_REGISTERED_FI";"07.01.2021";"";"246";"1994";"246";"Rauma";"3";"684";"Kotka";"";"";"309";"1028";"54,70";"57,80";"4,48";"5,97";"11,00";
"930";"Sibbe";"5";"VESSEL_REGISTERED_FI";"14.02.2017";"";"246";"";"";"";"1";"753";"Pörtö";"";"";"8";"15";"11,28";"12,20";"1,06";"1,41";"4,12";
"930";"Sibbe";"5";"VESSEL_REGISTERED_FI";"14.02.2017";"";"246";"1976";"246";"Ii";"3";"199";"Pörtö";"";"";"8";"15";"11,28";"12,20";"1,06";"1,41";"4,12";
"931";"Hurma";"11";"VESSEL_REGISTERED_FI";"11.03.2016";"";"246";"";"";"";"1";"091";"Lappeenranta";"";"";"21";"70";"22,38";"23,60";"2,05";"2,73";"5,60";
"931";"Hurma";"11";"VESSEL_REGISTERED_FI";"11.03.2016";"";"246";"";"";"";"2";"398";"Lappeenranta";"";"";"21";"70";"22,38";"23,60";"2,05";"2,73";"5,60";
"931";"Hurma";"11";"VESSEL_REGISTERED_FI";"11.03.2016";"";"246";"1901";"643";"Viipuri";"3";"199";"Lappeenranta";"";"";"21";"70";"22,38";"23,60";"2,05";"2,73";"5,60";
"932";"SUITSA";"9";"VESSEL_REGISTERED_FI";"11.03.2016";"";"246";"";"";"";"1";"739";"Lappeenranta";"";"";"7";"21";"15,35";"20,00";"0,70";"0,99";"5,94";
"932";"SUITSA";"9";"VESSEL_REGISTERED_FI";"11.03.2016";"";"246";"";"";"";"2";"091";"Lappeenranta";"";"";"7";"21";"15,35";"20,00";"0,70";"0,99";"5,94";
"932";"SUITSA";"9";"VESSEL_REGISTERED_FI";"11.03.2016";"";"246";"1980";"";"";"3";"199";"Lappeenranta";"";"";"7";"21";"15,35";"20,00";"0,70";"0,99";"5,94";
"933";"Sirkka";"9";"VESSEL_REGISTERED_FI";"11.03.2016";"";"246";"";"";"";"1";"091";"Kotka";"";"";"19";"63";"19,01";"23,00";"1,46";"1,95";"5,90";
"933";"Sirkka";"9";"VESSEL_REGISTERED_FI";"11.03.2016";"";"246";"";"";"";"2";"091";"Kotka";"";"";"19";"63";"19,01";"23,00";"1,46";"1,95";"5,90";
"933";"Sirkka";"9";"VESSEL_REGISTERED_FI";"11.03.2016";"";"246";"1979";"";"";"3";"199";"Kotka";"";"";"19";"63";"19,01";"23,00";"1,46";"1,95";"5,90";
"934";"Veera";"9";"VESSEL_REGISTERED_FI";"26.11.2018";"";"999";"";"";"";"1";"297";"Kuopio";"";"";"10";"33";"19,20";"21,00";"0,77";"1,02";"5,99";
"934";"Veera";"9";"VESSEL_REGISTERED_FI";"26.11.2018";"";"999";"";"";"";"2";"740";"Kuopio";"";"";"10";"33";"19,20";"21,00";"0,77";"1,02";"5,99";
"934";"Veera";"9";"VESSEL_REGISTERED_FI";"26.11.2018";"";"999";"1983";"246";"Sulkava";"3";"768";"Kuopio";"";"";"10";"33";"19,20";"21,00";"0,77";"1,02";"5,99";
"935";"Riitta";"9";"VESSEL_REGISTERED_FI";"11.03.2016";"";"246";"";"";"";"1";"091";"Lappeenranta";"";"";"9";"27";"28,75";"30,70";"0,75";"1,00";"5,89";
"935";"Riitta";"9";"VESSEL_REGISTERED_FI";"11.03.2016";"";"246";"";"";"";"2";"398";"Lappeenranta";"";"";"9";"27";"28,75";"30,70";"0,75";"1,00";"5,89";
"935";"Riitta";"9";"VESSEL_REGISTERED_FI";"11.03.2016";"";"246";"1971";"";"";"3";"199";"Lappeenranta";"";"";"9";"27";"28,75";"30,70";"0,75";"1,00";"5,89";
"936";"Rote 1";"9";"VESSEL_REGISTERED_FI";"23.11.2017";"";"999";"";"";"";"1";"918";"Turku";"";"";"44";"145";"28,00";"30,55";"1,80";"2,40";"8,50";
"936";"Rote 1";"9";"VESSEL_REGISTERED_FI";"23.11.2017";"";"999";"";"";"";"2";"445";"Turku";"";"";"44";"145";"28,00";"30,55";"1,80";"2,40";"8,50";
"936";"Rote 1";"9";"VESSEL_REGISTERED_FI";"23.11.2017";"";"999";"1961";"246";"Kotka";"3";"199";"Turku";"";"";"44";"145";"28,00";"30,55";"1,80";"2,40";"8,50";
"936";"Rote 1";"9";"VESSEL_REGISTERED_FI";"23.11.2017";"";"999";"2011";"246";"Parainen";"3";"853";"Turku";"";"";"44";"145";"28,00";"30,55";"1,80";"2,40";"8,50";
"937";"S4";"9";"VESSEL_REGISTERED_FI";"20.02.2019";"";"999";"";"";"";"1";"091";"Helsinki";"";"";"25";"82";"22,46";"24,00";"1,25";"1,66";"9,59";
"937";"S4";"9";"VESSEL_REGISTERED_FI";"20.02.2019";"";"999";"";"";"";"2";"853";"Helsinki";"";"";"25";"82";"22,46";"24,00";"1,25";"1,66";"9,59";
"937";"S4";"9";"VESSEL_REGISTERED_FI";"20.02.2019";"";"999";"1953";"246";"";"3";"199";"Helsinki";"";"";"25";"82";"22,46";"24,00";"1,25";"1,66";"9,59";
"938";"FAGERÖ";"11";"VESSEL_REGISTERED_FI";"03.04.2017";"";"246";"";"";"";"1";"445";"Pörtö";"";"";"13";"43";"16,01";"";"1,83";"2,43";"4,75";
"938";"FAGERÖ";"11";"VESSEL_REGISTERED_FI";"03.04.2017";"";"246";"";"";"";"2";"753";"Pörtö";"";"";"13";"43";"16,01";"";"1,83";"2,43";"4,75";
"938";"FAGERÖ";"11";"VESSEL_REGISTERED_FI";"03.04.2017";"";"246";"1982";"";"";"3";"199";"Pörtö";"";"";"13";"43";"16,01";"";"1,83";"2,43";"4,75";
"939";"Vipu";"9";"VESSEL_REGISTERED_FI";"05.12.2018";"";"997";"";"";"";"1";"297";"Kuopio";"";"";"7";"20";"13,48";"18,00";"0,71";"0,95";"7,00";
"939";"Vipu";"9";"VESSEL_REGISTERED_FI";"05.12.2018";"";"997";"";"";"";"2";"171";"Kuopio";"";"";"7";"20";"13,48";"18,00";"0,71";"0,95";"7,00";
"939";"Vipu";"9";"VESSEL_REGISTERED_FI";"05.12.2018";"";"997";"1985";"246";"Sulkava";"3";"768";"Kuopio";"";"";"7";"20";"13,48";"18,00";"0,71";"0,95";"7,00";
"940";"WIZARD";"11";"VESSEL_REGISTERED_FI";"25.04.2016";"";"997";"";"";"";"1";"200";"Helsinki";"";"";"11";"34";"15,26";"16,20";"1,54";"2,05";"4,90";
"940";"WIZARD";"11";"VESSEL_REGISTERED_FI";"25.04.2016";"";"997";"";"";"";"2";"285";"Helsinki";"";"";"11";"34";"15,26";"16,20";"1,54";"2,05";"4,90";
"940";"WIZARD";"11";"VESSEL_REGISTERED_FI";"25.04.2016";"";"997";"";"";"";"2";"853";"Helsinki";"";"";"11";"34";"15,26";"16,20";"1,54";"2,05";"4,90";
"940";"WIZARD";"11";"VESSEL_REGISTERED_FI";"25.04.2016";"";"997";"1979";"246";"Kalajoki";"3";"199";"Helsinki";"";"";"11";"34";"15,26";"16,20";"1,54";"2,05";"4,90";
"941";"Kiiski";"9";"VESSEL_REGISTERED_FI";"11.03.2016";"";"246";"";"";"";"1";"091";"Lappeenranta";"";"";"9";"27";"19,18";"19,18";"0,75";"0,98";"5,98";
"941";"Kiiski";"9";"VESSEL_REGISTERED_FI";"11.03.2016";"";"246";"";"";"";"2";"091";"Lappeenranta";"";"";"9";"27";"19,18";"19,18";"0,75";"0,98";"5,98";
"941";"Kiiski";"9";"VESSEL_REGISTERED_FI";"11.03.2016";"";"246";"1981";"";"";"3";"199";"Lappeenranta";"";"";"9";"27";"19,18";"19,18";"0,75";"0,98";"5,98";
"942";"Sieppo";"9";"VESSEL_REGISTERED_FI";"11.03.2016";"";"246";"";"";"";"1";"091";"Lappeenranta";"";"";"9";"29";"28,32";"30,40";"0,75";"1,00";"6,00";
"942";"Sieppo";"9";"VESSEL_REGISTERED_FI";"11.03.2016";"";"246";"";"";"";"2";"091";"Lappeenranta";"";"";"9";"29";"28,32";"30,40";"0,75";"1,00";"6,00";
"942";"Sieppo";"9";"VESSEL_REGISTERED_FI";"11.03.2016";"";"246";"1972";"";"";"3";"199";"Lappeenranta";"";"";"9";"29";"28,32";"30,40";"0,75";"1,00";"6,00";
"943";"LOIS LANE";"9";"VESSEL_REGISTERED_FI";"02.09.2016";"";"997";"";"";"";"1";"200";"Pori";"";"";"21";"70";"22,92";"22,92";"1,50";"2,00";"6,95";
"943";"LOIS LANE";"9";"VESSEL_REGISTERED_FI";"02.09.2016";"";"997";"";"";"";"2";"853";"Pori";"";"";"21";"70";"22,92";"22,92";"1,50";"2,00";"6,95";
"943";"LOIS LANE";"9";"VESSEL_REGISTERED_FI";"02.09.2016";"";"997";"";"";"";"2";"609";"Pori";"";"";"21";"70";"22,92";"22,92";"1,50";"2,00";"6,95";
"943";"LOIS LANE";"9";"VESSEL_REGISTERED_FI";"02.09.2016";"";"997";"1961";"246";"Reposaari";"3";"200";"Pori";"";"";"21";"70";"22,92";"22,92";"1,50";"2,00";"6,95";
"944";"Patuna";"9";"VESSEL_REGISTERED_FI";"16.12.2015";"";"997";"";"";"";"1";"434";"Pernå";"";"";"10";"31";"15,36";"";"1,07";"1,42";"6,54";
"944";"Patuna";"9";"VESSEL_REGISTERED_FI";"16.12.2015";"";"997";"1967";"246";"Varkaus";"3";"915";"Pernå";"";"";"10";"31";"15,36";"";"1,07";"1,42";"6,54";
"945";"Niko 1";"9";"VESSEL_REGISTERED_FI";"08.06.2015";"";"997";"";"";"";"1";"322";"Kimitoön";"";"";"10";"32";"19,20";"20,00";"0,75";"1,00";"7,00";
"945";"Niko 1";"9";"VESSEL_REGISTERED_FI";"08.06.2015";"";"997";"1979";"246";"Savonlinna";"3";"609";"Kimitoön";"";"";"10";"32";"19,20";"20,00";"0,75";"1,00";"7,00";
"946";"Puuni";"9";"VESSEL_REGISTERED_FI";"25.07.2016";"";"997";"";"";"";"1";"623";"Puumala";"";"";"14";"44";"28,40";"29,70";"0,70";"0,99";"6,48";
"946";"Puuni";"9";"VESSEL_REGISTERED_FI";"25.07.2016";"";"997";"";"";"";"2";"398";"Puumala";"";"";"14";"44";"28,40";"29,70";"0,70";"0,99";"6,48";
"946";"Puuni";"9";"VESSEL_REGISTERED_FI";"25.07.2016";"";"997";"1985";"246";"Sulkava";"3";"091";"Puumala";"";"";"14";"44";"28,40";"29,70";"0,70";"0,99";"6,48";
"947";"Nippula";"9";"VESSEL_REGISTERED_FI";"24.08.2016";"";"997";"";"";"";"1";"297";"Savonlinna";"";"";"15";"49";"26,88";"27,25";"0,75";"1,00";"7,41";
"947";"Nippula";"9";"VESSEL_REGISTERED_FI";"24.08.2016";"";"997";"";"";"";"2";"740";"Savonlinna";"";"";"15";"49";"26,88";"27,25";"0,75";"1,00";"7,41";
"947";"Nippula";"9";"VESSEL_REGISTERED_FI";"24.08.2016";"";"997";"1980";"246";"Lappeenranta";"3";"049";"Savonlinna";"";"";"15";"49";"26,88";"27,25";"0,75";"1,00";"7,41";
"948";"Atu";"9";"VESSEL_REGISTERED_FI";"11.03.2016";"";"246";"";"";"";"1";"091";"Savonlinna";"";"";"16";"52";"29,20";"30,60";"0,70";"0,98";"7,38";
"948";"Atu";"9";"VESSEL_REGISTERED_FI";"11.03.2016";"";"246";"";"";"";"2";"398";"Savonlinna";"";"";"16";"52";"29,20";"30,60";"0,70";"0,98";"7,38";
"948";"Atu";"9";"VESSEL_REGISTERED_FI";"11.03.2016";"";"246";"1984";"";"";"3";"199";"Savonlinna";"";"";"16";"52";"29,20";"30,60";"0,70";"0,98";"7,38";
"949";"PUULA";"5";"VESSEL_REGISTERED_FI";"22.01.2015";"";"246";"";"";"";"1";"853";"Hirvensalmi";"";"";"22";"68";"25,86";"25,50";"1,41";"1,88";"6,78";
"949";"PUULA";"5";"VESSEL_REGISTERED_FI";"22.01.2015";"";"246";"";"";"";"2";"853";"Hirvensalmi";"";"";"22";"68";"25,86";"25,50";"1,41";"1,88";"6,78";
"949";"PUULA";"5";"VESSEL_REGISTERED_FI";"22.01.2015";"";"246";"";"";"";"2";"200";"Hirvensalmi";"";"";"22";"68";"25,86";"25,50";"1,41";"1,88";"6,78";
"949";"PUULA";"5";"VESSEL_REGISTERED_FI";"22.01.2015";"";"246";"1978";"246";"Parkano";"3";"581";"Hirvensalmi";"";"";"22";"68";"25,86";"25,50";"1,41";"1,88";"6,78";
"950";"Matilda";"5";"VESSEL_REGISTERED_FI";"14.02.2017";"";"246";"";"";"";"1";"753";"Pörtö";"";"";"10";"18";"11,84";"12,90";"1,28";"1,70";"3,80";
"950";"Matilda";"5";"VESSEL_REGISTERED_FI";"14.02.2017";"";"246";"1989";"246";"Loviisa";"3";"638";"Pörtö";"";"";"10";"18";"11,84";"12,90";"1,28";"1,70";"3,80";
"951";"Antti III";"9";"VESSEL_REGISTERED_FI";"14.04.2014";"";"997";"";"";"";"1";"743";"Oulu";"";"";"42";"138";"30,64";"35,00";"1,80";"2,40";"6,50";
"951";"Antti III";"9";"VESSEL_REGISTERED_FI";"14.04.2014";"";"997";"";"";"";"2";"297";"Oulu";"";"";"42";"138";"30,64";"35,00";"1,80";"2,40";"6,50";
"951";"Antti III";"9";"VESSEL_REGISTERED_FI";"14.04.2014";"";"997";"1973";"826";"Shoreham";"3";"199";"Oulu";"";"";"42";"138";"30,64";"35,00";"1,80";"2,40";"6,50";
"952";"Ville 1";"11";"VESSEL_REGISTERED_FI";"11.11.2015";"";"246";"";"";"";"1";"564";"Oulu";"";"";"3";"10";"10,60";"11,65";"1,13";"1,51";"3,26";
"952";"Ville 1";"11";"VESSEL_REGISTERED_FI";"11.11.2015";"";"246";"1960";"246";"Raahe";"3";"199";"Oulu";"";"";"3";"10";"10,60";"11,65";"1,13";"1,51";"3,26";
"953";"KP 208";"11";"VESSEL_REGISTERED_FI";"28.05.2014";"";"246";"";"";"";"1";"598";"Jakobstad";"";"";"17";"56";"18,42";"19,80";"1,52";"2,02";"6,57";
"953";"KP 208";"11";"VESSEL_REGISTERED_FI";"28.05.2014";"";"246";"";"";"";"2";"272";"Jakobstad";"";"";"17";"56";"18,42";"19,80";"1,52";"2,02";"6,57";
"953";"KP 208";"11";"VESSEL_REGISTERED_FI";"28.05.2014";"";"246";"1989";"246";"Kokkola";"3";"272";"Jakobstad";"";"";"17";"56";"18,42";"19,80";"1,52";"2,02";"6,57";
"954";"Veera";"9";"VESSEL_REGISTERED_FI";"13.07.2015";"";"233";"";"";"";"1";"405";"Joutseno";"";"";"55";"98";"32,77";"35,65";"1,00";"1,35";"7,48";
"954";"Veera";"9";"VESSEL_REGISTERED_FI";"13.07.2015";"";"233";"";"";"";"2";"405";"Joutseno";"";"";"55";"98";"32,77";"35,65";"1,00";"1,35";"7,48";
"954";"Veera";"9";"VESSEL_REGISTERED_FI";"13.07.2015";"";"233";"1983";"";"";"3";"199";"Joutseno";"";"";"55";"98";"32,77";"35,65";"1,00";"1,35";"7,48";
"955";"Justus";"9";"VESSEL_REGISTERED_FI";"17.04.2019";"";"246";"";"";"";"1";"833";"Taivassalo";"";"";"27";"87";"23,98";"";"1,31";"1,74";"8,40";
"955";"Justus";"9";"VESSEL_REGISTERED_FI";"17.04.2019";"";"246";"";"";"";"2";"833";"Taivassalo";"";"";"27";"87";"23,98";"";"1,31";"1,74";"8,40";
"955";"Justus";"9";"VESSEL_REGISTERED_FI";"17.04.2019";"";"246";"1994";"246";"Luvia";"3";"833";"Taivassalo";"";"";"27";"87";"23,98";"";"1,31";"1,74";"8,40";
"955";"Justus";"9";"VESSEL_REGISTERED_FI";"17.04.2019";"";"246";"2014";"246";"Taivassalo";"3";"833";"Taivassalo";"";"";"27";"87";"23,98";"";"1,31";"1,74";"8,40";
"956";"Maisaari";"9";"VESSEL_REGISTERED_FI";"05.09.2016";"";"997";"";"";"";"2";"853";"Turku";"";"";"4";"12";"14,83";"15,50";"0,60";"0,80";"4,50";
"956";"Maisaari";"9";"VESSEL_REGISTERED_FI";"05.09.2016";"";"997";"";"";"";"2";"853";"Turku";"";"";"4";"12";"14,83";"15,50";"0,60";"0,80";"4,50";
"956";"Maisaari";"9";"VESSEL_REGISTERED_FI";"05.09.2016";"";"997";"";"";"";"2";"853";"Turku";"";"";"4";"12";"14,83";"15,50";"0,60";"0,80";"4,50";
"956";"Maisaari";"9";"VESSEL_REGISTERED_FI";"05.09.2016";"";"997";"";"";"";"1";"853";"Turku";"";"";"4";"12";"14,83";"15,50";"0,60";"0,80";"4,50";
"956";"Maisaari";"9";"VESSEL_REGISTERED_FI";"05.09.2016";"";"997";"1994";"246";"Turku";"3";"853";"Turku";"";"";"4";"12";"14,83";"15,50";"0,60";"0,80";"4,50";
"957";"SHAMAN";"9";"VESSEL_REGISTERED_FI";"14.01.2022";"";"246";"";"";"";"1";"200";"Turku";"";"";"46";"151";"26,88";"28,20";"1,50";"2,00";"10,00";
"957";"SHAMAN";"9";"VESSEL_REGISTERED_FI";"14.01.2022";"";"246";"";"";"";"2";"091";"Turku";"";"";"46";"151";"26,88";"28,20";"1,50";"2,00";"10,00";
"957";"SHAMAN";"9";"VESSEL_REGISTERED_FI";"14.01.2022";"";"246";"";"";"";"2";"853";"Turku";"";"";"46";"151";"26,88";"28,20";"1,50";"2,00";"10,00";
"957";"SHAMAN";"9";"VESSEL_REGISTERED_FI";"14.01.2022";"";"246";"1964";"246";"Helsinki";"3";"049";"Turku";"";"";"46";"151";"26,88";"28,20";"1,50";"2,00";"10,00";
"958";"Loviisa Lotja";"11";"VESSEL_REGISTERED_FI";"02.09.2015";"";"997";"";"";"";"1";"491";"Mikkeli";"";"";"17";"49";"18,49";"19,20";"1,40";"1,87";"5,50";
"958";"Loviisa Lotja";"11";"VESSEL_REGISTERED_FI";"02.09.2015";"";"997";"1938";"246";"Savonlinna";"3";"199";"Mikkeli";"";"";"17";"49";"18,49";"19,20";"1,40";"1,87";"5,50";
"959";"Satama 2";"9";"VESSEL_REGISTERED_FI";"27.01.2017";"";"246";"";"";"";"1";"564";"Oulu";"";"";"4";"13";"12,52";"12,93";"0,59";"0,78";"6,16";
"959";"Satama 2";"9";"VESSEL_REGISTERED_FI";"27.01.2017";"";"246";"1967";"";"";"3";"199";"Oulu";"";"";"4";"13";"12,52";"12,93";"0,59";"0,78";"6,16";
"960";"Wilhelmiina";"9";"VESSEL_REGISTERED_FI";"13.07.2015";"";"233";"";"";"";"1";"405";"Joutseno";"";"";"55";"98";"32,77";"";"1,00";"1,35";"7,48";
"960";"Wilhelmiina";"9";"VESSEL_REGISTERED_FI";"13.07.2015";"";"233";"";"";"";"2";"405";"Joutseno";"";"";"55";"98";"32,77";"";"1,00";"1,35";"7,48";
"960";"Wilhelmiina";"9";"VESSEL_REGISTERED_FI";"13.07.2015";"";"233";"1985";"643";"";"3";"199";"Joutseno";"";"";"55";"98";"32,77";"";"1,00";"1,35";"7,48";
"961";"Alli 10";"9";"VESSEL_REGISTERED_FI";"13.09.2016";"";"643";"";"";"";"1";"623";"Puumala";"";"";"81";"269";"45,65";"49,60";"1,40";"1,85";"12,00";
"961";"Alli 10";"9";"VESSEL_REGISTERED_FI";"13.09.2016";"";"643";"1981";"643";"";"3";"199";"Puumala";"";"";"81";"269";"45,65";"49,60";"1,40";"1,85";"12,00";
"962";"Johanna";"9";"VESSEL_REGISTERED_FI";"13.07.2015";"";"233";"";"";"";"1";"405";"Joutseno";"";"";"55";"98";"32,77";"35,00";"1,00";"1,35";"7,48";
"962";"Johanna";"9";"VESSEL_REGISTERED_FI";"13.07.2015";"";"233";"";"";"";"2";"405";"Joutseno";"";"";"55";"98";"32,77";"35,00";"1,00";"1,35";"7,48";
"962";"Johanna";"9";"VESSEL_REGISTERED_FI";"13.07.2015";"";"233";"1983";"";"";"3";"199";"Joutseno";"";"";"55";"98";"32,77";"35,00";"1,00";"1,35";"7,48";
